Playlist,Playlist Slug,Position,Title,Artist,Spotify URI,Spotify URL,Spotify Track ID,Explicit
Rio de Janeiro Soundtrack,rio-de-janeiro,5,As Rosas Não Falam,Cartola,spotify:track:6J4gdn9L1im9uqzqBLhht6,https://open.spotify.com/track/6J4gdn9L1im9uqzqBLhht6,6J4gdn9L1im9uqzqBLhht6,FALSE
Rio de Janeiro Soundtrack,rio-de-janeiro,6,Você,Tim Maia,spotify:track:5c12DVTlsyFbxmysLw0Vll,https://open.spotify.com/track/5c12DVTlsyFbxmysLw0Vll,5c12DVTlsyFbxmysLw0Vll,FALSE
Rio de Janeiro Soundtrack,rio-de-janeiro,7,Burguesinha,Seu Jorge,spotify:track:35Wfw6eyw39YpOp2lRH11c,https://open.spotify.com/track/35Wfw6eyw39YpOp2lRH11c,35Wfw6eyw39YpOp2lRH11c,FALSE
Rio de Janeiro Soundtrack,rio-de-janeiro,8,Ainda Bem,Marisa Monte,spotify:track:43BCxznTSBLcXzu4lJ8KW5,https://open.spotify.com/track/43BCxznTSBLcXzu4lJ8KW5,43BCxznTSBLcXzu4lJ8KW5,FALSE
Rio de Janeiro Soundtrack,rio-de-janeiro,9,Samba da Bênção,Vinícius de Moraes,spotify:track:6T8Bghw2kgnlYpPO0Skezs,https://open.spotify.com/track/6T8Bghw2kgnlYpPO0Skezs,6T8Bghw2kgnlYpPO0Skezs,FALSE
Rio de Janeiro Soundtrack,rio-de-janeiro,10,Deixa a Vida Me Levar,Zeca Pagodinho,spotify:track:7bdhM9AJqWAIHooF4sh3wW,https://open.spotify.com/track/7bdhM9AJqWAIHooF4sh3wW,7bdhM9AJqWAIHooF4sh3wW,FALSE
Sacramento Soundtrack,sacramento,1,The Distance,Cake,spotify:track:0fsz7tJ7UKXT9hliLfO7aE,https://open.spotify.com/track/0fsz7tJ7UKXT9hliLfO7aE,0fsz7tJ7UKXT9hliLfO7aE,FALSE
Sacramento Soundtrack,sacramento,2,Change (In the House of Flies),Deftones,spotify:track:51c94ac31swyDQj9B3Lzs3,https://open.spotify.com/track/51c94ac31swyDQj9B3Lzs3,51c94ac31swyDQj9B3Lzs3,FALSE
Sacramento Soundtrack,sacramento,3,Love Song,Tesla,spotify:track:0vJUdIefT5caKla9H8b1q4,https://open.spotify.com/track/0vJUdIefT5caKla9H8b1q4,0vJUdIefT5caKla9H8b1q4,FALSE
Sacramento Soundtrack,sacramento,4,Last Resort,Papa Roach,spotify:track:5W8YXBz9MTIDyrpYaCg2Ky,https://open.spotify.com/track/5W8YXBz9MTIDyrpYaCg2Ky,5W8YXBz9MTIDyrpYaCg2Ky,TRUE
Sacramento Soundtrack,sacramento,5,Get Got,Death Grips,spotify:track:781V2Y5LPtcpgONEOadadE,https://open.spotify.com/track/781V2Y5LPtcpgONEOadadE,781V2Y5LPtcpgONEOadadE,TRUE
Sacramento Soundtrack,sacramento,6,Peach Scone,Hobo Johnson,spotify:track:4Pj5nvdDibE3sgflD87J2i,https://open.spotify.com/track/4Pj5nvdDibE3sgflD87J2i,4Pj5nvdDibE3sgflD87J2i,TRUE
Sacramento Soundtrack,sacramento,7,Why I'm Here,Oleander,spotify:track:0hgOGzUYKKQbQcWDoJpM6H,https://open.spotify.com/track/0hgOGzUYKKQbQcWDoJpM6H,0hgOGzUYKKQbQcWDoJpM6H,FALSE
Sacramento Soundtrack,sacramento,8,Feral Love,Chelsea Wolfe,spotify:track:7j2exhvPCgzRQT9Hs6AAJ8,https://open.spotify.com/track/7j2exhvPCgzRQT9Hs6AAJ8,7j2exhvPCgzRQT9Hs6AAJ8,FALSE
Sacramento Soundtrack,sacramento,9,Gone Wanderin',Jackie Greene,spotify:track:1zgM9dniAiLC4TVCIVFqkK,https://open.spotify.com/track/1zgM9dniAiLC4TVCIVFqkK,1zgM9dniAiLC4TVCIVFqkK,FALSE
Sacramento Soundtrack,sacramento,10,Never There,Cake,spotify:track:6kflOxQnjJNEDWt5jigmtu,https://open.spotify.com/track/6kflOxQnjJNEDWt5jigmtu,6kflOxQnjJNEDWt5jigmtu,FALSE
Saint-Denis Soundtrack,saint-denis,1,Saint-Denis,Grand Corps Malade,spotify:track:2PTmBINQ8738rxaTruWmTI,https://open.spotify.com/track/2PTmBINQ8738rxaTruWmTI,2PTmBINQ8738rxaTruWmTI,FALSE
Saint-Denis Soundtrack,saint-denis,2,Laisse Pas Traîner Ton Fils,Suprême NTM,spotify:track:1G4h8b4UkDVhjFOdpmCyeI,https://open.spotify.com/track/1G4h8b4UkDVhjFOdpmCyeI,1G4h8b4UkDVhjFOdpmCyeI,TRUE
Saint-Denis Soundtrack,saint-denis,3,That's My People,Suprême NTM,spotify:track:1RWXFHOJ6XjK8a9pitucrX,https://open.spotify.com/track/1RWXFHOJ6XjK8a9pitucrX,1RWXFHOJ6XjK8a9pitucrX,TRUE
Saint-Denis Soundtrack,saint-denis,4,Banlieusards,Kery James,spotify:track:461K9NwFNjnyZBtrn1EIlo,https://open.spotify.com/track/461K9NwFNjnyZBtrn1EIlo,461K9NwFNjnyZBtrn1EIlo,FALSE
Saint-Denis Soundtrack,saint-denis,5,La France,Sniper,spotify:track:2HcNdDRcB8DR3rnb8S8Ad5,https://open.spotify.com/track/2HcNdDRcB8DR3rnb8S8Ad5,2HcNdDRcB8DR3rnb8S8Ad5,FALSE
Saint-Denis Soundtrack,saint-denis,6,Désolé,Sexion d'Assaut,spotify:track:5NsOnvpjvH9sCz8TyVOmOz,https://open.spotify.com/track/5NsOnvpjvH9sCz8TyVOmOz,5NsOnvpjvH9sCz8TyVOmOz,FALSE
Saint-Denis Soundtrack,saint-denis,7,Bouge de Là,MC Solaar,spotify:track:2QNmVLYcnnAUFwDD10oAqt,https://open.spotify.com/track/2QNmVLYcnnAUFwDD10oAqt,2QNmVLYcnnAUFwDD10oAqt,FALSE
Saint-Denis Soundtrack,saint-denis,8,Temps Mort,Booba,spotify:track:0seP1sX735CTIC9ynV96kI,https://open.spotify.com/track/0seP1sX735CTIC9ynV96kI,0seP1sX735CTIC9ynV96kI,TRUE
Saint-Denis Soundtrack,saint-denis,9,Bella,Maître Gims,spotify:track:1vELwZM3uBYWd8HrtddD4l,https://open.spotify.com/track/1vELwZM3uBYWd8HrtddD4l,1vELwZM3uBYWd8HrtddD4l,FALSE
Saint-Denis Soundtrack,saint-denis,10,Dreamin',Youssoupha,spotify:track:1rnguXUluha5irfPQkyH4b,https://open.spotify.com/track/1rnguXUluha5irfPQkyH4b,1rnguXUluha5irfPQkyH4b,FALSE
San Antonio Soundtrack,san-antonio,1,She's About a Mover,Sir Douglas Quintet,spotify:track:40Fs8G1qws6fP8Zz0Tm1u3,https://open.spotify.com/track/40Fs8G1qws6fP8Zz0Tm1u3,40Fs8G1qws6fP8Zz0Tm1u3,FALSE
San Antonio Soundtrack,san-antonio,2,New San Antonio Rose,Bob Wills & His Texas Playboys,spotify:track:3Wjssx9xBkQ1CWdlMmlbpY,https://open.spotify.com/track/3Wjssx9xBkQ1CWdlMmlbpY,3Wjssx9xBkQ1CWdlMmlbpY,FALSE
San Antonio Soundtrack,san-antonio,3,At the Crossroads,Doug Sahm,spotify:track:1p38OuEeDOn69frrBu4Atc,https://open.spotify.com/track/1p38OuEeDOn69frrBu4Atc,1p38OuEeDOn69frrBu4Atc,FALSE
San Antonio Soundtrack,san-antonio,4,Un Mojado Sin Licencia,Flaco Jiménez,spotify:track:4nBMZvCdNRutp6rBfbLtF2,https://open.spotify.com/track/4nBMZvCdNRutp6rBfbLtF2,4nBMZvCdNRutp6rBfbLtF2,FALSE
San Antonio Soundtrack,san-antonio,5,Clumsy Sky,Girl in a Coma,spotify:track:7nfGQhhoXcKU2Zc6dJBoX1,https://open.spotify.com/track/7nfGQhhoXcKU2Zc6dJBoX1,7nfGQhhoXcKU2Zc6dJBoX1,FALSE
San Antonio Soundtrack,san-antonio,6,Como Le Haré,Emilio Navaira,spotify:track:7kZapXGJ8ub5wSjorcJdkx,https://open.spotify.com/track/7kZapXGJ8ub5wSjorcJdkx,7kZapXGJ8ub5wSjorcJdkx,FALSE
San Antonio Soundtrack,san-antonio,7,Hey Baby ¡Qué Paso!,Augie Meyers,spotify:track:3bw6Izh2e02eiaFPK70cSA,https://open.spotify.com/track/3bw6Izh2e02eiaFPK70cSA,3bw6Izh2e02eiaFPK70cSA,FALSE
San Antonio Soundtrack,san-antonio,8,Little Fox,The Krayolas,spotify:track:6LnjKLr8zPfFNRgNEZ7I7j,https://open.spotify.com/track/6LnjKLr8zPfFNRgNEZ7I7j,6LnjKLr8zPfFNRgNEZ7I7j,FALSE
San Antonio Soundtrack,san-antonio,9,Trinity River,Charley Crockett,spotify:track:0wTPBOwxRTHmInoRv0TDAI,https://open.spotify.com/track/0wTPBOwxRTHmInoRv0TDAI,0wTPBOwxRTHmInoRv0TDAI,FALSE
San Antonio Soundtrack,san-antonio,10,Viva Seguin,Santiago Jiménez Jr.,spotify:track:5HdAXE6U79R81vfKagiJPr,https://open.spotify.com/track/5HdAXE6U79R81vfKagiJPr,5HdAXE6U79R81vfKagiJPr,FALSE
San Diego Soundtrack,san-diego,1,All the Small Things,blink-182,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,https://open.spotify.com/track/2m1hi0nfMR9vdGC8UcrnwU,2m1hi0nfMR9vdGC8UcrnwU,FALSE
San Diego Soundtrack,san-diego,2,Meant to Live,Switchfoot,spotify:track:04Xpe3JLbLoP9JahE4DOes,https://open.spotify.com/track/04Xpe3JLbLoP9JahE4DOes,04Xpe3JLbLoP9JahE4DOes,FALSE
San Diego Soundtrack,san-diego,3,Interstate Love Song,Stone Temple Pilots,spotify:track:600s08VdbjiyAjDGDjYSFI,https://open.spotify.com/track/600s08VdbjiyAjDGDjYSFI,600s08VdbjiyAjDGDjYSFI,FALSE
San Diego Soundtrack,san-diego,4,What's My Age Again?,blink-182,spotify:track:4LJhJ6DQS7NwE7UKtvcM52,https://open.spotify.com/track/4LJhJ6DQS7NwE7UKtvcM52,4LJhJ6DQS7NwE7UKtvcM52,TRUE
San Diego Soundtrack,san-diego,5,On a Rope,Rocket from the Crypt,spotify:track:4Tkxvxb3cEV9uM4oXcWQ4s,https://open.spotify.com/track/4Tkxvxb3cEV9uM4oXcWQ4s,4Tkxvxb3cEV9uM4oXcWQ4s,FALSE
San Diego Soundtrack,san-diego,6,Alive,P.O.D.,spotify:track:3IRovqSVYx3CNtDWRebsET,https://open.spotify.com/track/3IRovqSVYx3CNtDWRebsET,3IRovqSVYx3CNtDWRebsET,FALSE
San Diego Soundtrack,san-diego,7,Who Will Save Your Soul,Jewel,spotify:track:0OH8dSQmKm2zjhqRPYsk1h,https://open.spotify.com/track/0OH8dSQmKm2zjhqRPYsk1h,0OH8dSQmKm2zjhqRPYsk1h,FALSE
San Diego Soundtrack,san-diego,8,In-A-Gadda-Da-Vida,Iron Butterfly,spotify:track:0b3eySH1tJn6bBvxrGpxBK,https://open.spotify.com/track/0b3eySH1tJn6bBvxrGpxBK,0b3eySH1tJn6bBvxrGpxBK,FALSE
San Diego Soundtrack,san-diego,9,Seein' Red,Unwritten Law,spotify:track:2Am5FcMvdx4u4QAnQAwjVH,https://open.spotify.com/track/2Am5FcMvdx4u4QAnQAwjVH,2Am5FcMvdx4u4QAnQAwjVH,FALSE
San Diego Soundtrack,san-diego,10,King for a Day,Pierce the Veil,spotify:track:1IT0WQk5J8NsaeII8ktdlZ,https://open.spotify.com/track/1IT0WQk5J8NsaeII8ktdlZ,1IT0WQk5J8NsaeII8ktdlZ,TRUE
San Francisco Soundtrack,san-francisco,1,Lights,Journey,spotify:track:7EHmKkyAr6MZv5Y2FdZbXw,https://open.spotify.com/track/7EHmKkyAr6MZv5Y2FdZbXw,7EHmKkyAr6MZv5Y2FdZbXw,FALSE
San Francisco Soundtrack,san-francisco,2,San Francisco (Be Sure to Wear Flowers in Your Hair),Scott McKenzie,spotify:track:6UsdldEfcEXSID2G3nA89J,https://open.spotify.com/track/6UsdldEfcEXSID2G3nA89J,6UsdldEfcEXSID2G3nA89J,FALSE
San Francisco Soundtrack,san-francisco,3,I Left My Heart in San Francisco,Tony Bennett,spotify:track:1bYItjcPRtxZs6Ir71O5RB,https://open.spotify.com/track/1bYItjcPRtxZs6Ir71O5RB,1bYItjcPRtxZs6Ir71O5RB,FALSE
San Francisco Soundtrack,san-francisco,4,Somebody to Love,Jefferson Airplane,spotify:track:6EnLJOBR4dF0EYUfx2YHLH,https://open.spotify.com/track/6EnLJOBR4dF0EYUfx2YHLH,6EnLJOBR4dF0EYUfx2YHLH,FALSE
San Francisco Soundtrack,san-francisco,5,Truckin',Grateful Dead,spotify:track:1I6l01BaBgBCVkfQCpIlR6,https://open.spotify.com/track/1I6l01BaBgBCVkfQCpIlR6,1I6l01BaBgBCVkfQCpIlR6,FALSE
San Francisco Soundtrack,san-francisco,6,(Sittin' On) The Dock of the Bay,Otis Redding,spotify:track:3zBhihYUHBmGd2bcQIobrF,https://open.spotify.com/track/3zBhihYUHBmGd2bcQIobrF,3zBhihYUHBmGd2bcQIobrF,FALSE
San Francisco Soundtrack,san-francisco,7,Black Magic Woman,Santana,spotify:track:4nmne9J3YCEdhvjTzwiAgu,https://open.spotify.com/track/4nmne9J3YCEdhvjTzwiAgu,4nmne9J3YCEdhvjTzwiAgu,FALSE
San Francisco Soundtrack,san-francisco,8,Everyday People,Sly & the Family Stone,spotify:track:4ZVZBc5xvMyV3WzWktn8i7,https://open.spotify.com/track/4ZVZBc5xvMyV3WzWktn8i7,4ZVZBc5xvMyV3WzWktn8i7,FALSE
San Francisco Soundtrack,san-francisco,9,Wicked Game,Chris Isaak,spotify:track:5l91KHr9uF8wdSdtRoZba8,https://open.spotify.com/track/5l91KHr9uF8wdSdtRoZba8,5l91KHr9uF8wdSdtRoZba8,FALSE
San Francisco Soundtrack,san-francisco,10,Proud Mary,Creedence Clearwater Revival,spotify:track:2EZc13S7YRi6bTS3SKteRN,https://open.spotify.com/track/2EZc13S7YRi6bTS3SKteRN,2EZc13S7YRi6bTS3SKteRN,FALSE
San Jose Soundtrack,san-jose,1,Do You Know the Way to San Jose,Dionne Warwick,spotify:track:3ADQ9jGCJ6MfSbIZqtbVj2,https://open.spotify.com/track/3ADQ9jGCJ6MfSbIZqtbVj2,3ADQ9jGCJ6MfSbIZqtbVj2,FALSE
San Jose Soundtrack,san-jose,2,All Star,Smash Mouth,spotify:track:19fm0eNKTeg1JbHCHwPhLe,https://open.spotify.com/track/19fm0eNKTeg1JbHCHwPhLe,19fm0eNKTeg1JbHCHwPhLe,FALSE
San Jose Soundtrack,san-jose,3,Listen to the Music,The Doobie Brothers,spotify:track:2fja4gHzPsIXiK4bMeU0hN,https://open.spotify.com/track/2fja4gHzPsIXiK4bMeU0hN,2fja4gHzPsIXiK4bMeU0hN,FALSE
San Jose Soundtrack,san-jose,4,La Puerta Negra,Los Tigres del Norte,spotify:track:5TueyPDnDMPSRdQd7VYooI,https://open.spotify.com/track/5TueyPDnDMPSRdQd7VYooI,5TueyPDnDMPSRdQd7VYooI,FALSE
San Jose Soundtrack,san-jose,5,Psychotic Reaction,The Count Five,spotify:track:5JcaA4A9ZoXthwEnxOxWvP,https://open.spotify.com/track/5JcaA4A9ZoXthwEnxOxWvP,5JcaA4A9ZoXthwEnxOxWvP,FALSE
San Jose Soundtrack,san-jose,6,Little Girl,Syndicate of Sound,spotify:track:3UxZw2CfZ3dmNIii4CxMtG,https://open.spotify.com/track/3UxZw2CfZ3dmNIii4CxMtG,3UxZw2CfZ3dmNIii4CxMtG,FALSE
San Jose Soundtrack,san-jose,7,Walkin' on the Sun,Smash Mouth,spotify:track:7uGFU4aQolKIem4DFB7BME,https://open.spotify.com/track/7uGFU4aQolKIem4DFB7BME,7uGFU4aQolKIem4DFB7BME,FALSE
San Jose Soundtrack,san-jose,8,China Grove,The Doobie Brothers,spotify:track:7cy1bEJV6FCtDaYpsk8aG6,https://open.spotify.com/track/7cy1bEJV6FCtDaYpsk8aG6,7cy1bEJV6FCtDaYpsk8aG6,FALSE
San Jose Soundtrack,san-jose,9,Summertime Thing,Chuck Prophet,spotify:track:4mhGypdjd234FSSAWTzo6T,https://open.spotify.com/track/4mhGypdjd234FSSAWTzo6T,4mhGypdjd234FSSAWTzo6T,FALSE
San Jose Soundtrack,san-jose,10,Then the Morning Comes,Smash Mouth,spotify:track:50MfV7a1pnOEcf2t9kobxW,https://open.spotify.com/track/50MfV7a1pnOEcf2t9kobxW,50MfV7a1pnOEcf2t9kobxW,FALSE
Santa Clara Soundtrack,santa-clara,1,Separate Ways (Worlds Apart),Journey,spotify:track:4ECNtOnqzxutZkXP4TE3n3,https://open.spotify.com/track/4ECNtOnqzxutZkXP4TE3n3,4ECNtOnqzxutZkXP4TE3n3,FALSE
Santa Clara Soundtrack,santa-clara,2,Basket Case,Green Day,spotify:track:6L89mwZXSOwYl76YXfX13s,https://open.spotify.com/track/6L89mwZXSOwYl76YXfX13s,6L89mwZXSOwYl76YXfX13s,FALSE
Santa Clara Soundtrack,santa-clara,3,U Can't Touch This,MC Hammer,spotify:track:1B75hgRqe7A4fwee3g3Wmu,https://open.spotify.com/track/1B75hgRqe7A4fwee3g3Wmu,1B75hgRqe7A4fwee3g3Wmu,FALSE
Santa Clara Soundtrack,santa-clara,4,The Humpty Dance,Digital Underground,spotify:track:6fuVJB15oz5arfStXweNyh,https://open.spotify.com/track/6fuVJB15oz5arfStXweNyh,6fuVJB15oz5arfStXweNyh,TRUE
Santa Clara Soundtrack,santa-clara,5,Blow the Whistle,Too $hort,spotify:track:2VynCsdgq8MxBw3MpkB77l,https://open.spotify.com/track/2VynCsdgq8MxBw3MpkB77l,2VynCsdgq8MxBw3MpkB77l,FALSE
Santa Clara Soundtrack,santa-clara,6,My Lovin' (You're Never Gonna Get It),En Vogue,spotify:track:0959LxnXu9PUhMMZyJpFYa,https://open.spotify.com/track/0959LxnXu9PUhMMZyJpFYa,0959LxnXu9PUhMMZyJpFYa,FALSE
Santa Clara Soundtrack,santa-clara,7,The Power of Love,Huey Lewis and the News,spotify:track:2olVm1lHicpveMAo4AUDRB,https://open.spotify.com/track/2olVm1lHicpveMAo4AUDRB,2olVm1lHicpveMAo4AUDRB,FALSE
Santa Clara Soundtrack,santa-clara,8,What Is Hip?,Tower of Power,spotify:track:2SrxZJB9Q51DATUJXJ2N3a,https://open.spotify.com/track/2SrxZJB9Q51DATUJXJ2N3a,2SrxZJB9Q51DATUJXJ2N3a,FALSE
Santa Clara Soundtrack,santa-clara,9,Epic,Faith No More,spotify:track:4ReyTz0y3TGkX48wO3Llot,https://open.spotify.com/track/4ReyTz0y3TGkX48wO3Llot,4ReyTz0y3TGkX48wO3Llot,FALSE
Santa Clara Soundtrack,santa-clara,10,Master of Puppets,Metallica,spotify:track:54bm2e3tk8cliUz3VSdCPZ,https://open.spotify.com/track/54bm2e3tk8cliUz3VSdCPZ,54bm2e3tk8cliUz3VSdCPZ,FALSE
Savannah Soundtrack,savannah,1,Moon River,Johnny Mercer,spotify:track:1NZ8QZ8MJBAAgADNNCO08u,https://open.spotify.com/track/1NZ8QZ8MJBAAgADNNCO08u,1NZ8QZ8MJBAAgADNNCO08u,FALSE
Savannah Soundtrack,savannah,2,Come Rain or Come Shine,Johnny Mercer,spotify:track:2YgW6WfwU6OtGQSERl9Br3,https://open.spotify.com/track/2YgW6WfwU6OtGQSERl9Br3,2YgW6WfwU6OtGQSERl9Br3,FALSE
Savannah Soundtrack,savannah,3,Jeepers Creepers,Johnny Mercer,spotify:track:28KXQLEPkY0iBerSfj9a38,https://open.spotify.com/track/28KXQLEPkY0iBerSfj9a38,28KXQLEPkY0iBerSfj9a38,FALSE
Savannah Soundtrack,savannah,4,Take My Bones Away,Baroness,spotify:track:1yibGVA3FlGySYObOkMdzc,https://open.spotify.com/track/1yibGVA3FlGySYObOkMdzc,1yibGVA3FlGySYObOkMdzc,FALSE
Savannah Soundtrack,savannah,5,Unknown Awareness,Kylesa,spotify:track:050aFGs0IUl3t8o9iqzh5L,https://open.spotify.com/track/050aFGs0IUl3t8o9iqzh5L,050aFGs0IUl3t8o9iqzh5L,FALSE
Savannah Soundtrack,savannah,6,Set the Dial,Black Tusk,spotify:track:30iHjpjJhrTtNlVPmCIUPL,https://open.spotify.com/track/30iHjpjJhrTtNlVPmCIUPL,30iHjpjJhrTtNlVPmCIUPL,FALSE
Savannah Soundtrack,savannah,7,Midnight Rider,The Allman Brothers Band,spotify:track:1hHGUdFaiJHw9hVZGJWYO2,https://open.spotify.com/track/1hHGUdFaiJHw9hVZGJWYO2,1hHGUdFaiJHw9hVZGJWYO2,FALSE
Savannah Soundtrack,savannah,8,Georgia on My Mind,Willie Nelson,spotify:track:5GOFil3Umfp4yB75U2Ah4e,https://open.spotify.com/track/5GOFil3Umfp4yB75U2Ah4e,5GOFil3Umfp4yB75U2Ah4e,FALSE
Savannah Soundtrack,savannah,9,Golden,Cusses,spotify:track:5LnXh8dAQ5lo37LUfOkXQC,https://open.spotify.com/track/5LnXh8dAQ5lo37LUfOkXQC,5LnXh8dAQ5lo37LUfOkXQC,FALSE
Savannah Soundtrack,savannah,10,Chlorine & Wine,Baroness,spotify:track:0fJnK99YFKmYq8stfSeirV,https://open.spotify.com/track/0fJnK99YFKmYq8stfSeirV,0fJnK99YFKmYq8stfSeirV,FALSE
Seattle Soundtrack,seattle,1,Smells Like Teen Spirit,Nirvana,spotify:track:75aLTVBSGIquqzQ6AkmK3Q,https://open.spotify.com/track/75aLTVBSGIquqzQ6AkmK3Q,75aLTVBSGIquqzQ6AkmK3Q,FALSE
Seattle Soundtrack,seattle,2,Even Flow,Pearl Jam,spotify:track:2I5xw33KFW0srf9sDtaAh8,https://open.spotify.com/track/2I5xw33KFW0srf9sDtaAh8,2I5xw33KFW0srf9sDtaAh8,FALSE
Seattle Soundtrack,seattle,3,Black Hole Sun,Soundgarden,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,https://open.spotify.com/track/2EoOZnxNgtmZaD8uUmz2nD,2EoOZnxNgtmZaD8uUmz2nD,FALSE
Seattle Soundtrack,seattle,4,Would?,Alice in Chains,spotify:track:28kObNFRLVjnB0sw4K4W8I,https://open.spotify.com/track/28kObNFRLVjnB0sw4K4W8I,28kObNFRLVjnB0sw4K4W8I,FALSE
Seattle Soundtrack,seattle,5,Purple Haze,Jimi Hendrix,spotify:track:0wJoRiX5K5BxlqZTolB2LD,https://open.spotify.com/track/0wJoRiX5K5BxlqZTolB2LD,0wJoRiX5K5BxlqZTolB2LD,FALSE
Seattle Soundtrack,seattle,6,Barracuda,Heart,spotify:track:4KfSdst7rW39C0sfhArdrz,https://open.spotify.com/track/4KfSdst7rW39C0sfhArdrz,4KfSdst7rW39C0sfhArdrz,FALSE
Seattle Soundtrack,seattle,7,Can't Hold Us,Macklemore & Ryan Lewis,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,3bidbhpOYeV4knp8AIu8Xn,FALSE
Seattle Soundtrack,seattle,8,Baby Got Back,Sir Mix-a-Lot,spotify:track:4vvOv6MDFFPpEb1gwwb2ZD,https://open.spotify.com/track/4vvOv6MDFFPpEb1gwwb2ZD,4vvOv6MDFFPpEb1gwwb2ZD,TRUE
Seattle Soundtrack,seattle,9,Float On,Modest Mouse,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,https://open.spotify.com/track/2lwwrWVKdf3LR9lbbhnr6R,2lwwrWVKdf3LR9lbbhnr6R,FALSE
Seattle Soundtrack,seattle,10,Soul Meets Body,Death Cab for Cutie,spotify:track:5yc59J3MR3tVDPTOgwgRI5,https://open.spotify.com/track/5yc59J3MR3tVDPTOgwgRI5,5yc59J3MR3tVDPTOgwgRI5,FALSE
Shreveport Soundtrack,shreveport,1,"Goodnight, Irene",Lead Belly,spotify:track:7FwE3eDX5QMKStc8i1tc9S,https://open.spotify.com/track/7FwE3eDX5QMKStc8i1tc9S,7FwE3eDX5QMKStc8i1tc9S,FALSE
Shreveport Soundtrack,shreveport,2,Blue on Black,Kenny Wayne Shepherd,spotify:track:7GRq9NUgqhxPGUUksX02fk,https://open.spotify.com/track/7GRq9NUgqhxPGUUksX02fk,7GRq9NUgqhxPGUUksX02fk,FALSE
Shreveport Soundtrack,shreveport,3,Susie Q,Dale Hawkins,spotify:track:0o4Ik5Irn88xxg8NLUPXMk,https://open.spotify.com/track/0o4Ik5Irn88xxg8NLUPXMk,0o4Ik5Irn88xxg8NLUPXMk,FALSE
Shreveport Soundtrack,shreveport,4,I'm So Lonesome I Could Cry,Hank Williams,spotify:track:0A6qz3hJzP6h1KGDjT3KlY,https://open.spotify.com/track/0A6qz3hJzP6h1KGDjT3KlY,0A6qz3hJzP6h1KGDjT3KlY,FALSE
Shreveport Soundtrack,shreveport,5,Blue Moon of Kentucky,Elvis Presley,spotify:track:7JWW7D0FLAEcqt6Fdhbr9D,https://open.spotify.com/track/7JWW7D0FLAEcqt6Fdhbr9D,7JWW7D0FLAEcqt6Fdhbr9D,FALSE
Shreveport Soundtrack,shreveport,6,In the Jailhouse Now,Webb Pierce,spotify:track:3N8eJFMLXJDNtw6UaY8Uz7,https://open.spotify.com/track/3N8eJFMLXJDNtw6UaY8Uz7,3N8eJFMLXJDNtw6UaY8Uz7,FALSE
Shreveport Soundtrack,shreveport,7,Hello Walls,Faron Young,spotify:track:4dim8F8t01qimHOmr6S3Gd,https://open.spotify.com/track/4dim8F8t01qimHOmr6S3Gd,4dim8F8t01qimHOmr6S3Gd,FALSE
Shreveport Soundtrack,shreveport,8,Roll On Big Mama,Joe Stampley,spotify:track:3NKMuVTOQiuGRC00WCTLW8,https://open.spotify.com/track/3NKMuVTOQiuGRC00WCTLW8,3NKMuVTOQiuGRC00WCTLW8,FALSE
Shreveport Soundtrack,shreveport,9,Where Did You Sleep Last Night,Lead Belly,spotify:track:3XdnNX0cPynrR7KdRoyjwa,https://open.spotify.com/track/3XdnNX0cPynrR7KdRoyjwa,3XdnNX0cPynrR7KdRoyjwa,FALSE
Shreveport Soundtrack,shreveport,10,Deja Voodoo,Kenny Wayne Shepherd,spotify:track:4LTPyRMM9hEEadSXFdrHBI,https://open.spotify.com/track/4LTPyRMM9hEEadSXFdrHBI,4LTPyRMM9hEEadSXFdrHBI,FALSE
St. Louis Soundtrack,st-louis,1,Johnny B. Goode,Chuck Berry,spotify:track:2QfiRTz5Yc8DdShCxG1tB2,https://open.spotify.com/track/2QfiRTz5Yc8DdShCxG1tB2,2QfiRTz5Yc8DdShCxG1tB2,FALSE
St. Louis Soundtrack,st-louis,2,Country Grammar,Nelly,spotify:track:3wMUvT6eIw2L5cZFG1yH9j,https://open.spotify.com/track/3wMUvT6eIw2L5cZFG1yH9j,3wMUvT6eIw2L5cZFG1yH9j,TRUE
St. Louis Soundtrack,st-louis,3,Sweet Little Sixteen,Chuck Berry,spotify:track:4GWHrdyVTC0AWwuRgoWzE7,https://open.spotify.com/track/4GWHrdyVTC0AWwuRgoWzE7,4GWHrdyVTC0AWwuRgoWzE7,FALSE
St. Louis Soundtrack,st-louis,4,Hot in Herre,Nelly,spotify:track:4gM5Vz9nYlYl3xJjeS4tXv,https://open.spotify.com/track/4gM5Vz9nYlYl3xJjeS4tXv,4gM5Vz9nYlYl3xJjeS4tXv,TRUE
St. Louis Soundtrack,st-louis,5,Proud Mary,Ike & Tina Turner,spotify:track:7pG4iA4AyU7Lgf0vW593W1,https://open.spotify.com/track/7pG4iA4AyU7Lgf0vW593W1,7pG4iA4AyU7Lgf0vW593W1,FALSE
